Status,Problem ,Solution,Topic,Sub Topic,Difficulty,Remarks,Link
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/DFS.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Majority_Element_%28n2_times%29.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Majority_Element_%28n3_times%29.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Merge_Overlapping_Subintervals.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Next_Permutation.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Number_of_provinces_%28leetcode%29.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Pascal%27s_Triangle.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Pow%28x%2C_n%29.py,others,,,,
Yes,https://leetcode.com/problems/construct-quad-tree/description/,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/QUAD_Tree.py,others,,Medium,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Search_in_a_2_D_matrix.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Set_Matrix_Zeros.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/others/Stock_Buy_and_Sell.py,others,,,,
Yes,,https://github.com/AshishSalaskar1/DS_Algo_Playground/blob/master/Track/DSA_A_to_Z/test.py,test.py,,,,
